Well_permit_num	Operator	County	Municipality	Latitude	Longitude	Start_date	Prod_mcfe_model_na	Prod_period_max	Oil_bbl_model	Gas_mcf_model	Gas_mcf_model_cumsum	Oil_bbl_model_cumsum	Date_model	Production_date_model	Prod_mcfe	Prod_mcfe_model	Gas_mcf_model_na	Gas_mcf_model_zero	Oil_bbl_model_zero	Prod_mcfe_model_zero	Prod_period
015-20948	TALISMAN ENERGY USA INC	BRADFORD	GRANVILLE	41.697369	-76.747444	2011-09-01	2970.841219	50	0	2970.841219	677288.1863	0	2016-12-01	2016-12-01	2970.841219	2970.841219	2970.841219	2970.841219	0	2970.841219	63
015-20948	TALISMAN ENERGY USA INC	BRADFORD	GRANVILLE	41.697369	-76.747444	2011-09-01	2197.811785	50	0	2197.811785	707682.5815	0	2017-12-01	2017-12-01	2197.811785	2197.811785	2197.811785	2197.811785	0	2197.811785	75
015-20948	TALISMAN ENERGY USA INC	BRADFORD	GRANVILLE	41.697369	-76.747444	2011-09-01	1625.928916	50	0	1625.928916	730168.1858	0	2018-12-01	2018-12-01	1625.928916	1625.928916	1625.928916	1625.928916	0	1625.928916	87
015-20948	TALISMAN ENERGY USA INC	BRADFORD	GRANVILLE	41.697369	-76.747444	2011-09-01	1202.853155	50	0	1202.853155	746802.9106	0	2019-12-01	2019-12-01	1202.853155	1202.853155	1202.853155	1202.853155	0	1202.853155	99
015-21053	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.702542	-76.805839	2011-09-01	7564.718813	50	0	7564.718813	1175106.077	0	2016-12-01	2016-12-01	7564.718813	7564.718813	7564.718813	7564.718813	0	7564.718813	63
015-21053	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.702542	-76.805839	2011-09-01	5596.33684	50	0	5596.33684	1252499.999	0	2017-12-01	2017-12-01	5596.33684	5596.33684	5596.33684	5596.33684	0	5596.33684	75
015-21053	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.702542	-76.805839	2011-09-01	4140.13882	50	0	4140.13882	1309755.591	0	2018-12-01	2018-12-01	4140.13882	4140.13882	4140.13882	4140.13882	0	4140.13882	87
015-21053	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.702542	-76.805839	2011-09-01	3062.851637	50	0	3062.851637	1352112.959	0	2019-12-01	2019-12-01	3062.851637	3062.851637	3062.851637	3062.851637	0	3062.851637	99
015-21054	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.702572	-76.805569	2011-09-01	7878.259111	50	0	7878.259111	1071447.268	0	2016-12-01	2016-12-01	7878.259111	7878.259111	7878.259111	7878.259111	0	7878.259111	63
015-21054	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.702572	-76.805569	2011-09-01	5828.292206	50	0	5828.292206	1152048.991	0	2017-12-01	2017-12-01	5828.292206	5828.292206	5828.292206	5828.292206	0	5828.292206	75
015-21054	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.702572	-76.805569	2011-09-01	4311.738108	50	0	4311.738108	1211677.697	0	2018-12-01	2018-12-01	4311.738108	4311.738108	4311.738108	4311.738108	0	4311.738108	87
015-21054	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.702572	-76.805569	2011-09-01	3189.799834	50	0	3189.799834	1255790.682	0	2019-12-01	2019-12-01	3189.799834	3189.799834	3189.799834	3189.799834	0	3189.799834	99
015-21055	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.702561	-76.805658	2011-09-01	7773.577341	50	0	7773.577341	1244558.282	0	2016-12-01	2016-12-01	7773.577341	7773.577341	7773.577341	7773.577341	0	7773.577341	63
015-21055	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.702561	-76.805658	2011-09-01	5750.849215	50	0	5750.849215	1324089.016	0	2017-12-01	2017-12-01	5750.849215	5750.849215	5750.849215	5750.849215	0	5750.849215	75
015-21055	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.702561	-76.805658	2011-09-01	4254.446215	50	0	4254.446215	1382925.41	0	2018-12-01	2018-12-01	4254.446215	4254.446215	4254.446215	4254.446215	0	4254.446215	87
015-21055	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.702561	-76.805658	2011-09-01	3147.415611	50	0	3147.415611	1426452.246	0	2019-12-01	2019-12-01	3147.415611	3147.415611	3147.415611	3147.415611	0	3147.415611	99
015-21056	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.702553	-76.80575	2011-09-01	8189.346494	50	0	8189.346494	1100767.022	0	2016-12-01	2016-12-01	8189.346494	8189.346494	8189.346494	8189.346494	0	8189.346494	63
015-21056	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.702553	-76.80575	2011-09-01	6058.432919	50	0	6058.432919	1184551.451	0	2017-12-01	2017-12-01	6058.432919	6058.432919	6058.432919	6058.432919	0	6058.432919	75
015-21056	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.702553	-76.80575	2011-09-01	4481.994926	50	0	4481.994926	1246534.704	0	2018-12-01	2018-12-01	4481.994926	4481.994926	4481.994926	4481.994926	0	4481.994926	87
015-21056	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.702553	-76.80575	2011-09-01	3315.75488	50	0	3315.75488	1292389.57	0	2019-12-01	2019-12-01	3315.75488	3315.75488	3315.75488	3315.75488	0	3315.75488	99
081-20403	XTO ENERGY INC	LYCOMING	FRANKLIN	41.210906	-76.622608	2011-09-01	13263.05762	50	0	13263.05762	2105877.021	0	2016-12-01	2016-12-01	13263.05762	13263.05762	13263.05762	13263.05762	0	13263.05762	63
081-20403	XTO ENERGY INC	LYCOMING	FRANKLIN	41.210906	-76.622608	2011-09-01	9811.936146	50	0	9811.936146	2241570.108	0	2017-12-01	2017-12-01	9811.936146	9811.936146	9811.936146	9811.936146	0	9811.936146	75
081-20403	XTO ENERGY INC	LYCOMING	FRANKLIN	41.210906	-76.622608	2011-09-01	7258.815705	50	0	7258.815705	2341955.098	0	2018-12-01	2018-12-01	7258.815705	7258.815705	7258.815705	7258.815705	0	7258.815705	87
081-20403	XTO ENERGY INC	LYCOMING	FRANKLIN	41.210906	-76.622608	2011-09-01	5370.031424	50	0	5370.031424	2416219.354	0	2019-12-01	2019-12-01	5370.031424	5370.031424	5370.031424	5370.031424	0	5370.031424	99
003-21982	RANGE RESOURCES APPALACHIA LLC	ALLEGHENY	FRAZER	40.572278	-79.807056	2011-10-01	14685.53931	49	0	14685.53931	2799752.181	10	2016-12-01	2016-12-01	14685.53931	14685.53931	14685.53931	14685.53931	0	14685.53931	62
015-20594	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.711164	-76.838231	2011-10-01	16849.79703	49	0	16849.79703	2337240.029	0	2016-12-01	2016-12-01	16849.79703	16849.79703	16849.79703	16849.79703	0	16849.79703	62
015-20594	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.711164	-76.838231	2011-10-01	12465.38598	49	0	12465.38598	2509628.708	0	2017-12-01	2017-12-01	12465.38598	12465.38598	12465.38598	12465.38598	0	12465.38598	74
015-20594	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.711164	-76.838231	2011-10-01	9221.823111	49	0	9221.823111	2637160.891	0	2018-12-01	2018-12-01	9221.823111	9221.823111	9221.823111	9221.823111	0	9221.823111	86
015-20594	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.711164	-76.838231	2011-10-01	6822.253369	49	0	6822.253369	2731508.491	0	2019-12-01	2019-12-01	6822.253369	6822.253369	6822.253369	6822.253369	0	6822.253369	98
015-20595	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.711231	-76.838211	2011-10-01	15524.93416	49	0	15524.93416	2947854.032	0	2016-12-01	2016-12-01	15524.93416	15524.93416	15524.93416	15524.93416	0	15524.93416	62
015-20595	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.711231	-76.838211	2011-10-01	11485.25981	49	0	11485.25981	3106688.164	0	2017-12-01	2017-12-01	11485.25981	11485.25981	11485.25981	11485.25981	0	11485.25981	74
015-20595	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.711231	-76.838211	2011-10-01	8496.731229	49	0	8496.731229	3224192.769	0	2018-12-01	2018-12-01	8496.731229	8496.731229	8496.731229	8496.731229	0	8496.731229	86
015-20595	TALISMAN ENERGY USA INC	BRADFORD	CANTON	41.711231	-76.838211	2011-10-01	6285.834434	49	0	6285.834434	3311122.022	0	2019-12-01	2019-12-01	6285.834434	6285.834434	6285.834434	6285.834434	0	6285.834434	98
015-20772	TALISMAN ENERGY USA INC	BRADFORD	GRANVILLE	41.724808	-76.782747	2011-10-01	19479.46658	49	0	19479.46658	2591890.549	0	2016-12-01	2016-12-01	19479.46658	19479.46658	19479.46658	19479.46658	0	19479.46658	62
015-20772	TALISMAN ENERGY USA INC	BRADFORD	GRANVILLE	41.724808	-76.782747	2011-10-01	14410.80087	49	0	14410.80087	2791183.127	0	2017-12-01	2017-12-01	14410.80087	14410.80087	14410.80087	14410.80087	0	14410.80087	74
015-20772	TALISMAN ENERGY USA INC	BRADFORD	GRANVILLE	41.724808	-76.782747	2011-10-01	10661.03021	49	0	10661.03021	2938618.667	0	2018-12-01	2018-12-01	10661.03021	10661.03021	10661.03021	10661.03021	0	10661.03021	86
015-20772	TALISMAN ENERGY USA INC	BRADFORD	GRANVILLE	41.724808	-76.782747	2011-10-01	7886.970761	49	0	7886.970761	3047690.657	0	2019-12-01	2019-12-01	7886.970761	7886.970761	7886.970761	7886.970761	0	7886.970761	98
015-20773	TALISMAN ENERGY USA INC	BRADFORD	GRANVILLE	41.724814	-76.782903	2011-10-01	8784.394902	49	0	8784.394902	1062780.521	0	2016-12-01	2016-12-01	8784.394902	8784.394902	8784.394902	8784.394902	0	8784.394902	62
015-20773	TALISMAN ENERGY USA INC	BRADFORD	GRANVILLE	41.724814	-76.782903	2011-10-01	6498.646416	49	0	6498.646416	1152652.834	0	2017-12-01	2017-12-01	6498.646416	6498.646416	6498.646416	6498.646416	0	6498.646416	74
015-20773	TALISMAN ENERGY USA INC	BRADFORD	GRANVILLE	41.724814	-76.782903	2011-10-01	4807.662419	49	0	4807.662419	1219139.87	0	2018-12-01	2018-12-01	4807.662419	4807.662419	4807.662419	4807.662419	0	4807.662419	86
015-20773	TALISMAN ENERGY USA INC	BRADFORD	GRANVILLE	41.724814	-76.782903	2011-10-01	3556.681877	49	0	3556.681877	1268326.609	0	2019-12-01	2019-12-01	3556.681877	3556.681877	3556.681877	3556.681877	0	3556.681877	98
015-21185	TALISMAN ENERGY USA INC	BRADFORD	PIKE	41.831125	-76.131186	2011-10-01	22590.91756	49	0	22590.91756	2827037.248	0	2016-12-01	2016-12-01	22590.91756	22590.91756	22590.91756	22590.91756	0	22590.91756	62
015-21185	TALISMAN ENERGY USA INC	BRADFORD	PIKE	41.831125	-76.131186	2011-10-01	16712.63497	49	0	16712.63497	3058162.787	0	2017-12-01	2017-12-01	16712.63497	16712.63497	16712.63497	16712.63497	0	16712.63497	74
015-21185	TALISMAN ENERGY USA INC	BRADFORD	PIKE	41.831125	-76.131186	2011-10-01	12363.91426	49	0	12363.91426	3229148.173	0	2018-12-01	2018-12-01	12363.91426	12363.91426	12363.91426	12363.91426	0	12363.91426	86
015-21185	TALISMAN ENERGY USA INC	BRADFORD	PIKE	41.831125	-76.131186	2011-10-01	9146.754896	49	0	9146.754896	3355642.21	0	2019-12-01	2019-12-01	9146.754896	9146.754896	9146.754896	9146.754896	0	9146.754896	98
015-21191	TALISMAN ENERGY USA INC	BRADFORD	ORWELL	41.836625	-76.238453	2011-10-01	19559.18633	49	0	19559.18633	2030446.584	0	2016-12-01	2016-12-01	19559.18633	19559.18633	19559.18633	19559.18633	0	19559.18633	62
015-21191	TALISMAN ENERGY USA INC	BRADFORD	ORWELL	41.836625	-76.238453	2011-10-01	14469.77709	49	0	14469.77709	2230554.767	0	2017-12-01	2017-12-01	14469.77709	14469.77709	14469.77709	14469.77709	0	14469.77709	74
015-21191	TALISMAN ENERGY USA INC	BRADFORD	ORWELL	41.836625	-76.238453	2011-10-01	10704.66049	49	0	10704.66049	2378593.687	0	2018-12-01	2018-12-01	10704.66049	10704.66049	10704.66049	10704.66049	0	10704.66049	86
015-21191	TALISMAN ENERGY USA INC	BRADFORD	ORWELL	41.836625	-76.238453	2011-10-01	7919.248202	49	0	7919.248202	2488112.055	0	2019-12-01	2019-12-01	7919.248202	7919.248202	7919.248202	7919.248202	0	7919.248202	98
015-21202	TALISMAN ENERGY USA INC	BRADFORD	PIKE	41.82675	-76.200392	2011-10-01	34509.84971	49	0	34509.84971	4335708.844	0	2016-12-01	2016-12-01	34509.84971	34509.84971	34509.84971	34509.84971	0	34509.84971	62
015-21202	TALISMAN ENERGY USA INC	BRADFORD	PIKE	41.82675	-76.200392	2011-10-01	25530.19458	49	0	25530.19458	4688775.85	0	2017-12-01	2017-12-01	25530.19458	25530.19458	25530.19458	25530.19458	0	25530.19458	74
015-21202	TALISMAN ENERGY USA INC	BRADFORD	PIKE	41.82675	-76.200392	2011-10-01	18887.09574	49	0	18887.09574	4949972.853	0	2018-12-01	2018-12-01	18887.09574	18887.09574	18887.09574	18887.09574	0	18887.09574	86
015-21202	TALISMAN ENERGY USA INC	BRADFORD	PIKE	41.82675	-76.200392	2011-10-01	13972.56822	49	0	13972.56822	5143204.942	0	2019-12-01	2019-12-01	13972.56822	13972.56822	13972.56822	13972.56822	0	13972.56822	98
015-21247	TALISMAN ENERGY USA INC	BRADFORD	ORWELL	41.837114	-76.225592	2011-10-01	4674.229054	46	0	4674.229054	1410825.278	0	2016-12-01	2016-12-01	4674.229054	4674.229054	4674.229054	4674.229054	0	4674.229054	62
015-21247	TALISMAN ENERGY USA INC	BRADFORD	ORWELL	41.837114	-76.225592	2011-10-01	3457.968617	46	0	3457.968617	1458646.873	0	2017-12-01	2017-12-01	3457.968617	3457.968617	3457.968617	3457.968617	0	3457.968617	74
015-21247	TALISMAN ENERGY USA INC	BRADFORD	ORWELL	41.837114	-76.225592	2011-10-01	2558.18592	46	0	2558.18592	1494025.022	0	2018-12-01	2018-12-01	2558.18592	2558.18592	2558.18592	2558.18592	0	2558.18592	86
015-21247	TALISMAN ENERGY USA INC	BRADFORD	ORWELL	41.837114	-76.225592	2011-10-01	1892.531694	46	0	1892.531694	1520197.58	0	2019-12-01	2019-12-01	1892.531694	1892.531694	1892.531694	1892.531694	0	1892.531694	98
015-21501	TALISMAN ENERGY USA INC	BRADFORD	COLUMBIA	41.826172	-76.85675	2011-10-01	22954.30976	49	0	22954.30976	2811549.848	0	2016-12-01	2016-12-01	22954.30976	22954.30976	22954.30976	22954.30976	0	22954.30976	62
015-21501	TALISMAN ENERGY USA INC	BRADFORD	COLUMBIA	41.826172	-76.85675	2011-10-01	16981.47049	49	0	16981.47049	3046393.218	0	2017-12-01	2017-12-01	16981.47049	16981.47049	16981.47049	16981.47049	0	16981.47049	74
015-21501	TALISMAN ENERGY USA INC	BRADFORD	COLUMBIA	41.826172	-76.85675	2011-10-01	12562.79728	49	0	12562.79728	3220129.035	0	2018-12-01	2018-12-01	12562.79728	12562.79728	12562.79728	12562.79728	0	12562.79728	86
015-21501	TALISMAN ENERGY USA INC	BRADFORD	COLUMBIA	41.826172	-76.85675	2011-10-01	9293.887447	49	0	9293.887447	3348657.824	0	2019-12-01	2019-12-01	9293.887447	9293.887447	9293.887447	9293.887447	0	9293.887447	98
015-21502	TALISMAN ENERGY USA INC	BRADFORD	COLUMBIA	41.826242	-76.856747	2011-10-01	21015.71304	49	0	21015.71304	2664570.485	0	2016-12-01	2016-12-01	21015.71304	21015.71304	21015.71304	21015.71304	0	21015.71304	62
015-21502	TALISMAN ENERGY USA INC	BRADFORD	COLUMBIA	41.826242	-76.856747	2011-10-01	15547.30744	49	0	15547.30744	2879580.256	0	2017-12-01	2017-12-01	15547.30744	15547.30744	15547.30744	15547.30744	0	15547.30744	74
015-21502	TALISMAN ENERGY USA INC	BRADFORD	COLUMBIA	41.826242	-76.856747	2011-10-01	11501.81144	49	0	11501.81144	3038643.286	0	2018-12-01	2018-12-01	11501.81144	11501.81144	11501.81144	11501.81144	0	11501.81144	86
015-21502	TALISMAN ENERGY USA INC	BRADFORD	COLUMBIA	41.826242	-76.856747	2011-10-01	8508.976033	49	0	8508.976033	3156317.23	0	2019-12-01	2019-12-01	8508.976033	8508.976033	8508.976033	8508.976033	0	8508.976033	98
015-21503	TALISMAN ENERGY USA INC	BRADFORD	COLUMBIA	41.826308	-76.856744	2011-10-01	15887.53276	49	0	15887.53276	1955816.084	0	2016-12-01	2016-12-01	15887.53276	15887.53276	15887.53276	15887.53276	0	15887.53276	62
015-21503	TALISMAN ENERGY USA INC	BRADFORD	COLUMBIA	41.826308	-76.856744	2011-10-01	11753.50824	49	0	11753.50824	2118359.927	0	2017-12-01	2017-12-01	11753.50824	11753.50824	11753.50824	11753.50824	0	11753.50824	74
015-21503	TALISMAN ENERGY USA INC	BRADFORD	COLUMBIA	41.826308	-76.856744	2011-10-01	8695.179922	49	0	8695.179922	2238608.957	0	2018-12-01	2018-12-01	8695.179922	8695.179922	8695.179922	8695.179922	0	8695.179922	86
015-21503	TALISMAN ENERGY USA INC	BRADFORD	COLUMBIA	41.826308	-76.856744	2011-10-01	6432.645671	49	0	6432.645671	2327568.52	0	2019-12-01	2019-12-01	6432.645671	6432.645671	6432.645671	6432.645671	0	6432.645671	98
015-21504	TALISMAN ENERGY USA INC	BRADFORD	COLUMBIA	41.826378	-76.856742	2011-10-01	15718.85876	49	0	15718.85876	2063505.624	0	2016-12-01	2016-12-01	15718.85876	15718.85876	15718.85876	15718.85876	0	15718.85876	62
015-21504	TALISMAN ENERGY USA INC	BRADFORD	COLUMBIA	41.826378	-76.856742	2011-10-01	11628.72415	49	0	11628.72415	2224323.78	0	2017-12-01	2017-12-01	11628.72415	11628.72415	11628.72415	11628.72415	0	11628.72415	74
015-21504	TALISMAN ENERGY USA INC	BRADFORD	COLUMBIA	41.826378	-76.856742	2011-10-01	8602.865349	49	0	8602.865349	2343296.156	0	2018-12-01	2018-12-01	8602.865349	8602.865349	8602.865349	8602.865349	0	8602.865349	86
015-21504	TALISMAN ENERGY USA INC	BRADFORD	COLUMBIA	41.826378	-76.856742	2011-10-01	6364.351864	49	0	6364.351864	2431311.257	0	2019-12-01	2019-12-01	6364.351864	6364.351864	6364.351864	6364.351864	0	6364.351864	98
015-21680	TALISMAN ENERGY USA INC	BRADFORD	COLUMBIA	41.827872	-76.834111	2011-10-01	26884.24088	49	0	26884.24088	3390245.489	0	2016-12-01	2016-12-01	26884.24088	26884.24088	26884.24088	26884.24088	0	26884.24088	62
015-21680	TALISMAN ENERGY USA INC	BRADFORD	COLUMBIA	41.827872	-76.834111	2011-10-01	19888.81165	49	0	19888.81165	3665295.613	0	2017-12-01	2017-12-01	19888.81165	19888.81165	19888.81165	19888.81165	0	19888.81165	74
015-21680	TALISMAN ENERGY USA INC	BRADFORD	COLUMBIA	41.827872	-76.834111	2011-10-01	14713.63207	49	0	14713.63207	3868776.162	0	2018-12-01	2018-12-01	14713.63207	14713.63207	14713.63207	14713.63207	0	14713.63207	86
015-21680	TALISMAN ENERGY USA INC	BRADFORD	COLUMBIA	41.827872	-76.834111	2011-10-01	10885.06304	49	0	10885.06304	4019309.938	0	2019-12-01	2019-12-01	10885.06304	10885.06304	10885.06304	10885.06304	0	10885.06304	98
081-20275	XTO ENERGY INC	LYCOMING	PENN	41.239577	-76.638618	2011-10-01	27074.41396	49	0	27074.41396	3135013.829	0	2016-12-01	2016-12-01	27074.41396	27074.41396	27074.41396	27074.41396	0	27074.41396	62
081-20275	XTO ENERGY INC	LYCOMING	PENN	41.239577	-76.638618	2011-10-01	20029.50064	49	0	20029.50064	3412009.595	0	2017-12-01	2017-12-01	20029.50064	20029.50064	20029.50064	20029.50064	0	20029.50064	74
081-20275	XTO ENERGY INC	LYCOMING	PENN	41.239577	-76.638618	2011-10-01	14817.713	49	0	14817.713	3616929.52	0	2018-12-01	2018-12-01	14817.713	14817.713	14817.713	14817.713	0	14817.713	86
081-20275	XTO ENERGY INC	LYCOMING	PENN	41.239577	-76.638618	2011-10-01	10962.06154	49	0	10962.06154	3768528.139	0	2019-12-01	2019-12-01	10962.06154	10962.06154	10962.06154	10962.06154	0	10962.06154	98
081-20348	XTO ENERGY INC	LYCOMING	PENN	41.239603	-76.638631	2011-10-01	892.9352493	43	0	892.9352493	612868.4734	0	2016-12-01	2016-12-01	892.9352493	892.9352493	892.9352493	892.9352493	0	892.9352493	62
081-20348	XTO ENERGY INC	LYCOMING	PENN	41.239603	-76.638631	2011-10-01	660.5885234	43	0	660.5885234	622004.0094	0	2017-12-01	2017-12-01	660.5885234	660.5885234	660.5885234	660.5885234	0	660.5885234	74
081-20348	XTO ENERGY INC	LYCOMING	PENN	41.239603	-76.638631	2011-10-01	488.6997099	43	0	488.6997099	628762.428	0	2018-12-01	2018-12-01	488.6997099	488.6997099	488.6997099	488.6997099	0	488.6997099	86
081-20348	XTO ENERGY INC	LYCOMING	PENN	41.239603	-76.638631	2011-10-01	361.5373232	43	0	361.5373232	633762.2685	0	2019-12-01	2019-12-01	361.5373232	361.5373232	361.5373232	361.5373232	0	361.5373232	98
081-20496	XTO ENERGY INC	LYCOMING	PENN	41.239553	-76.638603	2011-10-01	20175.2288	49	0	20175.2288	2481659.496	0	2016-12-01	2016-12-01	20175.2288	20175.2288	20175.2288	20175.2288	0	20175.2288	62
081-20496	XTO ENERGY INC	LYCOMING	PENN	41.239553	-76.638603	2011-10-01	14925.52188	49	0	14925.52188	2688070.352	0	2017-12-01	2017-12-01	14925.52188	14925.52188	14925.52188	14925.52188	0	14925.52188	74
081-20496	XTO ENERGY INC	LYCOMING	PENN	41.239553	-76.638603	2011-10-01	11041.81795	49	0	11041.81795	2840771.953	0	2018-12-01	2018-12-01	11041.81795	11041.81795	11041.81795	11041.81795	0	11041.81795	86
081-20496	XTO ENERGY INC	LYCOMING	PENN	41.239553	-76.638603	2011-10-01	8168.675412	49	0	8168.675412	2953739.748	0	2019-12-01	2019-12-01	8168.675412	8168.675412	8168.675412	8168.675412	0	8168.675412	98
117-20447	TALISMAN ENERGY USA INC	TIOGA	WARD	41.687536	-76.995183	2011-10-01	17464.32447	49	0	17464.32447	2721640.742	0	2016-12-01	2016-12-01	17464.32447	17464.32447	17464.32447	17464.32447	0	17464.32447	62
117-20447	TALISMAN ENERGY USA INC	TIOGA	WARD	41.687536	-76.995183	2011-10-01	12920.00996	49	0	12920.00996	2900316.592	0	2017-12-01	2017-12-01	12920.00996	12920.00996	12920.00996	12920.00996	0	12920.00996	74
117-20447	TALISMAN ENERGY USA INC	TIOGA	WARD	41.687536	-76.995183	2011-10-01	9558.151398	49	0	9558.151398	3032499.991	0	2018-12-01	2018-12-01	9558.151398	9558.151398	9558.151398	9558.151398	0	9558.151398	86
117-20447	TALISMAN ENERGY USA INC	TIOGA	WARD	41.687536	-76.995183	2011-10-01	7071.067162	49	0	7071.067162	3130288.533	0	2019-12-01	2019-12-01	7071.067162	7071.067162	7071.067162	7071.067162	0	7071.067162	98
117-20448	TALISMAN ENERGY USA INC	TIOGA	WARD	41.687575	-76.995303	2011-10-01	11811.22031	49	0	11811.22031	1813828.01	0	2016-12-01	2016-12-01	11811.22031	11811.22031	11811.22031	11811.22031	0	11811.22031	62
117-20448	TALISMAN ENERGY USA INC	TIOGA	WARD	41.687575	-76.995303	2011-10-01	8737.87499	49	0	8737.87499	1934667.487	0	2017-12-01	2017-12-01	8737.87499	8737.87499	8737.87499	8737.87499	0	8737.87499	74
117-20448	TALISMAN ENERGY USA INC	TIOGA	WARD	41.687575	-76.995303	2011-10-01	6464.231244	49	0	6464.231244	2024063.858	0	2018-12-01	2018-12-01	6464.231244	6464.231244	6464.231244	6464.231244	0	6464.231244	86
117-20448	TALISMAN ENERGY USA INC	TIOGA	WARD	41.687575	-76.995303	2011-10-01	4782.202266	49	0	4782.202266	2090198.796	0	2019-12-01	2019-12-01	4782.202266	4782.202266	4782.202266	4782.202266	0	4782.202266	98
117-20449	TALISMAN ENERGY USA INC	TIOGA	WARD	41.687614	-76.995419	2011-10-01	20185.32904	49	0	20185.32904	2626722.829	0	2016-12-01	2016-12-01	20185.32904	20185.32904	20185.32904	20185.32904	0	20185.32904	62
117-20449	TALISMAN ENERGY USA INC	TIOGA	WARD	41.687614	-76.995419	2011-10-01	14932.99399	49	0	14932.99399	2833237.02	0	2017-12-01	2017-12-01	14932.99399	14932.99399	14932.99399	14932.99399	0	14932.99399	74
117-20449	TALISMAN ENERGY USA INC	TIOGA	WARD	41.687614	-76.995419	2011-10-01	11047.34577	49	0	11047.34577	2986015.067	0	2018-12-01	2018-12-01	11047.34577	11047.34577	11047.34577	11047.34577	0	11047.34577	86
117-20449	TALISMAN ENERGY USA INC	TIOGA	WARD	41.687614	-76.995419	2011-10-01	8172.764862	49	0	8172.764862	3099039.416	0	2019-12-01	2019-12-01	8172.764862	8172.764862	8172.764862	8172.764862	0	8172.764862	98
117-20450	TALISMAN ENERGY USA INC	TIOGA	WARD	41.687653	-76.995536	2011-10-01	14149.28151	49	0	14149.28151	2128834.689	0	2016-12-01	2016-12-01	14149.28151	14149.28151	14149.28151	14149.28151	0	14149.28151	62
117-20450	TALISMAN ENERGY USA INC	TIOGA	WARD	41.687653	-76.995536	2011-10-01	10467.55964	49	0	10467.55964	2273594.649	0	2017-12-01	2017-12-01	10467.55964	10467.55964	10467.55964	10467.55964	0	10467.55964	74
117-20450	TALISMAN ENERGY USA INC	TIOGA	WARD	41.687653	-76.995536	2011-10-01	7743.842316	49	0	7743.842316	2380687.26	0	2018-12-01	2018-12-01	7743.842316	7743.842316	7743.842316	7743.842316	0	7743.842316	86
